Timestamp;PIDout;MotorSpeed;DrivePower
84088;0.000000E+000;0.000000E+000;8.509550E-001
85091;0.000000E+000;0.000000E+000;8.509550E-001
86092;0.000000E+000;0.000000E+000;8.509550E-001
87087;0.000000E+000;0.000000E+000;8.509550E-001
88088;0.000000E+000;0.000000E+000;8.509550E-001
89091;0.000000E+000;0.000000E+000;8.509550E-001
90135;0.000000E+000;0.000000E+000;8.509550E-001
91092;0.000000E+000;0.000000E+000;8.509550E-001
92085;0.000000E+000;0.000000E+000;8.509550E-001
93088;0.000000E+000;0.000000E+000;8.509550E-001
94091;0.000000E+000;0.000000E+000;8.509550E-001
95087;0.000000E+000;0.000000E+000;8.509550E-001
96087;0.000000E+000;0.000000E+000;8.509550E-001
97091;0.000000E+000;0.000000E+000;8.509550E-001
98091;0.000000E+000;0.000000E+000;8.509550E-001
99086;0.000000E+000;0.000000E+000;8.509550E-001
100087;0.000000E+000;0.000000E+000;8.509550E-001
101169;0.000000E+000;0.000000E+000;8.509550E-001
102090;0.000000E+000;0.000000E+000;8.510600E-001
103090;0.000000E+000;0.000000E+000;8.510600E-001
104089;0.000000E+000;0.000000E+000;8.267440E-001
105089;0.000000E+000;0.000000E+000;8.267440E-001
106085;0.000000E+000;0.000000E+000;8.267440E-001
107086;0.000000E+000;0.000000E+000;8.267440E-001
108090;0.000000E+000;0.000000E+000;8.267440E-001
109092;0.000000E+000;0.000000E+000;8.267440E-001
110088;0.000000E+000;0.000000E+000;8.267440E-001
111089;0.000000E+000;0.000000E+000;8.267440E-001
112106;0.000000E+000;0.000000E+000;8.267440E-001
113087;0.000000E+000;0.000000E+000;8.267440E-001
114091;0.000000E+000;0.000000E+000;8.267440E-001
115088;0.000000E+000;0.000000E+000;8.267440E-001
116089;0.000000E+000;0.000000E+000;8.267440E-001
117085;0.000000E+000;0.000000E+000;8.267440E-001
118086;0.000000E+000;0.000000E+000;8.267440E-001
119090;0.000000E+000;0.000000E+000;8.267440E-001
120091;0.000000E+000;0.000000E+000;8.267440E-001
121088;0.000000E+000;0.000000E+000;8.267440E-001
122125;0.000000E+000;0.000000E+000;8.267440E-001
123087;0.000000E+000;0.000000E+000;8.267440E-001
124091;0.000000E+000;0.000000E+000;8.267440E-001
125087;0.000000E+000;0.000000E+000;8.267440E-001
126088;0.000000E+000;0.000000E+000;8.267440E-001
127085;0.000000E+000;0.000000E+000;8.267440E-001
128086;0.000000E+000;0.000000E+000;8.267440E-001
129090;0.000000E+000;0.000000E+000;8.267440E-001
130091;0.000000E+000;0.000000E+000;8.267440E-001
131087;0.000000E+000;0.000000E+000;8.267440E-001
132088;0.000000E+000;0.000000E+000;8.267440E-001
133085;0.000000E+000;0.000000E+000;8.267440E-001
134126;0.000000E+000;0.000000E+000;8.267440E-001
135085;0.000000E+000;0.000000E+000;8.267440E-001
136086;0.000000E+000;0.000000E+000;8.267440E-001
137089;0.000000E+000;0.000000E+000;8.267440E-001
138089;0.000000E+000;0.000000E+000;8.267780E-001
139092;0.000000E+000;0.000000E+000;8.267780E-001
140085;0.000000E+000;0.000000E+000;8.267780E-001
141088;0.000000E+000;0.000000E+000;8.267780E-001
142089;0.000000E+000;0.000000E+000;8.267780E-001
143092;0.000000E+000;0.000000E+000;8.267780E-001
144087;0.000000E+000;0.000000E+000;8.267780E-001
145100;0.000000E+000;0.000000E+000;8.267780E-001
146085;0.000000E+000;0.000000E+000;8.267780E-001
147089;0.000000E+000;0.000000E+000;8.267780E-001
148089;0.000000E+000;0.000000E+000;8.267780E-001
149085;0.000000E+000;0.000000E+000;8.267780E-001
150085;0.000000E+000;0.000000E+000;8.267780E-001
151088;0.000000E+000;0.000000E+000;8.267780E-001
152089;0.000000E+000;0.000000E+000;8.267780E-001
153092;0.000000E+000;0.000000E+000;8.267780E-001
154088;0.000000E+000;0.000000E+000;8.267780E-001
155091;0.000000E+000;0.000000E+000;8.267780E-001
156102;0.000000E+000;0.000000E+000;8.267780E-001
157087;0.000000E+000;0.000000E+000;8.267780E-001
158090;0.000000E+000;0.000000E+000;8.267780E-001
159090;0.000000E+000;0.000000E+000;8.267780E-001
160086;0.000000E+000;0.000000E+000;8.267780E-001
161086;0.000000E+000;0.000000E+000;8.267780E-001
162089;0.000000E+000;0.000000E+000;8.267780E-001
163090;0.000000E+000;0.000000E+000;8.267780E-001
164089;0.000000E+000;0.000000E+000;8.267780E-001
165089;0.000000E+000;0.000000E+000;8.267780E-001
166084;0.000000E+000;0.000000E+000;8.267780E-001
167104;0.000000E+000;0.000000E+000;8.267780E-001
168089;0.000000E+000;0.000000E+000;8.267780E-001
169084;0.000000E+000;0.000000E+000;8.267780E-001
170085;0.000000E+000;0.000000E+000;8.267780E-001
171088;0.000000E+000;0.000000E+000;8.267780E-001
172090;0.000000E+000;0.000000E+000;8.267780E-001
173086;0.000000E+000;0.000000E+000;8.267780E-001
174089;0.000000E+000;0.000000E+000;8.267780E-001
175086;0.000000E+000;0.000000E+000;8.267780E-001
176087;0.000000E+000;0.000000E+000;8.267780E-001
177091;0.000000E+000;0.000000E+000;8.267780E-001
178100;0.000000E+000;0.000000E+000;8.267780E-001
179086;0.000000E+000;0.000000E+000;8.267780E-001
180090;0.000000E+000;0.000000E+000;8.267780E-001
181091;0.000000E+000;0.000000E+000;8.267780E-001
182087;0.000000E+000;0.000000E+000;8.267780E-001
183089;0.000000E+000;0.000000E+000;8.267780E-001
184088;0.000000E+000;0.000000E+000;8.267780E-001
185089;0.000000E+000;0.000000E+000;8.267780E-001
186085;0.000000E+000;0.000000E+000;8.267780E-001
187086;0.000000E+000;0.000000E+000;8.267780E-001
188090;0.000000E+000;0.000000E+000;8.267780E-001
189103;0.000000E+000;0.000000E+000;8.267780E-001
190089;0.000000E+000;0.000000E+000;8.267780E-001
191086;0.000000E+000;0.000000E+000;8.267780E-001
192087;0.000000E+000;0.000000E+000;8.267780E-001
193091;0.000000E+000;0.000000E+000;8.267780E-001
194087;0.000000E+000;0.000000E+000;8.267780E-001
195091;0.000000E+000;0.000000E+000;8.267780E-001
196084;0.000000E+000;0.000000E+000;8.267780E-001
197088;0.000000E+000;0.000000E+000;8.267780E-001
198090;0.000000E+000;0.000000E+000;8.267780E-001
199086;0.000000E+000;0.000000E+000;8.267780E-001
200125;0.000000E+000;0.000000E+000;8.267780E-001
201090;0.000000E+000;0.000000E+000;8.267780E-001
202091;0.000000E+000;0.000000E+000;8.267780E-001
203085;0.000000E+000;0.000000E+000;8.267780E-001
204088;0.000000E+000;0.000000E+000;8.267780E-001
205091;0.000000E+000;0.000000E+000;8.267780E-001
206092;0.000000E+000;0.000000E+000;8.267780E-001
207087;0.000000E+000;0.000000E+000;8.267780E-001
208088;0.000000E+000;0.000000E+000;8.267780E-001
209091;0.000000E+000;0.000000E+000;8.267780E-001
210146;0.000000E+000;0.000000E+000;8.511300E-001
211086;0.000000E+000;0.000000E+000;8.511300E-001
212087;0.000000E+000;0.000000E+000;8.511300E-001
213090;0.000000E+000;0.000000E+000;8.511300E-001
214085;0.000000E+000;0.000000E+000;8.511300E-001
215089;0.000000E+000;0.000000E+000;8.511300E-001
216089;0.000000E+000;0.000000E+000;8.511300E-001
217085;0.000000E+000;0.000000E+000;8.511300E-001
218085;0.000000E+000;0.000000E+000;8.511300E-001
219088;0.000000E+000;0.000000E+000;8.511300E-001
220089;0.000000E+000;0.000000E+000;8.511300E-001
221100;0.000000E+000;0.000000E+000;8.511300E-001
222085;0.000000E+000;0.000000E+000;8.511300E-001
223088;0.000000E+000;0.000000E+000;8.511300E-001
224091;0.000000E+000;0.000000E+000;8.511300E-001
225087;0.000000E+000;0.000000E+000;8.511300E-001
226087;0.000000E+000;0.000000E+000;8.511300E-001
227090;0.000000E+000;0.000000E+000;8.511300E-001
228091;0.000000E+000;0.000000E+000;8.511300E-001
229086;0.000000E+000;0.000000E+000;8.511300E-001
230087;0.000000E+000;0.000000E+000;8.511300E-001
231104;0.000000E+000;0.000000E+000;8.511300E-001
232091;0.000000E+000;0.000000E+000;8.511300E-001
233084;0.000000E+000;0.000000E+000;8.511300E-001
234090;0.000000E+000;0.000000E+000;8.511300E-001
235091;0.000000E+000;0.000000E+000;8.511300E-001
236086;0.000000E+000;0.000000E+000;8.511300E-001
237087;0.000000E+000;0.000000E+000;8.511300E-001
238091;0.000000E+000;0.000000E+000;8.511300E-001
239085;0.000000E+000;0.000000E+000;8.511300E-001
240089;0.000000E+000;0.000000E+000;8.511300E-001
241090;0.000000E+000;0.000000E+000;8.511300E-001
242101;0.000000E+000;0.000000E+000;8.511300E-001
243086;0.000000E+000;0.000000E+000;8.511300E-001
244086;0.000000E+000;0.000000E+000;8.511300E-001
245087;0.000000E+000;0.000000E+000;8.511300E-001
246091;0.000000E+000;0.000000E+000;8.511300E-001
247092;0.000000E+000;0.000000E+000;8.511300E-001
248088;0.000000E+000;0.000000E+000;8.511300E-001
249089;0.000000E+000;0.000000E+000;8.511300E-001
250086;0.000000E+000;0.000000E+000;8.511300E-001
251087;0.000000E+000;0.000000E+000;8.511300E-001
252103;0.000000E+000;0.000000E+000;8.511300E-001
253089;0.000000E+000;0.000000E+000;8.511300E-001
254088;0.000000E+000;0.000000E+000;8.511300E-001
255090;0.000000E+000;0.000000E+000;8.511300E-001
256086;0.000000E+000;0.000000E+000;8.511300E-001
257087;0.000000E+000;0.000000E+000;8.511300E-001
258091;0.000000E+000;0.000000E+000;8.511300E-001
259084;0.000000E+000;0.000000E+000;8.511300E-001
260088;0.000000E+000;0.000000E+000;8.511300E-001
261090;0.000000E+000;0.000000E+000;8.511300E-001
262086;0.000000E+000;0.000000E+000;8.511300E-001
263112;0.000000E+000;0.000000E+000;8.511300E-001
264088;0.000000E+000;0.000000E+000;8.511300E-001
265090;0.000000E+000;0.000000E+000;8.511300E-001
266086;0.000000E+000;0.000000E+000;8.511300E-001
267087;0.000000E+000;0.000000E+000;8.511300E-001
268090;0.000000E+000;0.000000E+000;8.511300E-001
269090;0.000000E+000;0.000000E+000;8.511300E-001
270085;0.000000E+000;0.000000E+000;8.511300E-001
271085;0.000000E+000;0.000000E+000;8.511300E-001
272089;0.000000E+000;0.000000E+000;8.511300E-001
273089;0.000000E+000;0.000000E+000;8.511300E-001
274103;0.000000E+000;0.000000E+000;8.511300E-001
275090;0.000000E+000;0.000000E+000;8.511300E-001
276091;0.000000E+000;0.000000E+000;8.511300E-001
277087;0.000000E+000;0.000000E+000;8.511300E-001
278087;0.000000E+000;0.000000E+000;8.511300E-001
279090;0.000000E+000;0.000000E+000;8.511300E-001
280091;0.000000E+000;0.000000E+000;8.511300E-001
281086;0.000000E+000;0.000000E+000;8.511300E-001
282087;0.000000E+000;0.000000E+000;8.268800E-001
283090;0.000000E+000;0.000000E+000;8.268800E-001
284086;0.000000E+000;0.000000E+000;8.268800E-001
285099;0.000000E+000;0.000000E+000;8.268800E-001
286087;0.000000E+000;0.000000E+000;8.268800E-001
287088;0.000000E+000;0.000000E+000;8.268800E-001
288091;0.000000E+000;0.000000E+000;8.268800E-001
289092;0.000000E+000;0.000000E+000;8.268800E-001
290087;0.000000E+000;0.000000E+000;8.268800E-001
291087;0.000000E+000;0.000000E+000;8.268800E-001
292091;0.000000E+000;0.000000E+000;8.268800E-001
293091;0.000000E+000;0.000000E+000;8.268800E-001
294089;0.000000E+000;0.000000E+000;8.268800E-001
295090;0.000000E+000;0.000000E+000;8.268800E-001
296100;0.000000E+000;0.000000E+000;8.268800E-001
297087;0.000000E+000;0.000000E+000;8.268800E-001
298088;0.000000E+000;0.000000E+000;8.268800E-001
299091;0.000000E+000;0.000000E+000;8.268800E-001
300092;0.000000E+000;0.000000E+000;8.268800E-001
301088;0.000000E+000;0.000000E+000;8.268800E-001
302088;0.000000E+000;0.000000E+000;8.268800E-001
303092;0.000000E+000;0.000000E+000;8.268800E-001
304088;0.000000E+000;0.000000E+000;8.268800E-001
305092;0.000000E+000;0.000000E+000;8.268800E-001
306085;0.000000E+000;0.000000E+000;8.268800E-001
307122;0.000000E+000;0.000000E+000;8.268800E-001
308085;0.000000E+000;0.000000E+000;8.268800E-001
309086;0.000000E+000;0.000000E+000;8.268800E-001
310090;0.000000E+000;0.000000E+000;8.268800E-001
311091;0.000000E+000;0.000000E+000;8.268800E-001
312088;0.000000E+000;0.000000E+000;8.268800E-001
313089;0.000000E+000;0.000000E+000;8.268800E-001
314088;0.000000E+000;0.000000E+000;8.268800E-001
315089;0.000000E+000;0.000000E+000;8.268800E-001
316086;0.000000E+000;0.000000E+000;8.268800E-001
317087;0.000000E+000;0.000000E+000;8.268800E-001
318146;0.000000E+000;0.000000E+000;8.512000E-001
319088;0.000000E+000;0.000000E+000;8.512000E-001
320089;0.000000E+000;0.000000E+000;8.512000E-001
321086;0.000000E+000;0.000000E+000;8.512000E-001
322087;0.000000E+000;0.000000E+000;8.512000E-001
323091;0.000000E+000;0.000000E+000;8.512000E-001
324087;0.000000E+000;0.000000E+000;8.512000E-001
325091;0.000000E+000;0.000000E+000;8.512000E-001
326085;0.000000E+000;0.000000E+000;8.512000E-001
327089;0.000000E+000;0.000000E+000;8.512000E-001
328090;0.000000E+000;0.000000E+000;8.512000E-001
329156;0.000000E+000;0.000000E+000;8.512000E-001
330090;0.000000E+000;0.000000E+000;8.512000E-001
331092;0.000000E+000;0.000000E+000;8.512000E-001
332088;0.000000E+000;0.000000E+000;8.512000E-001
333088;0.000000E+000;0.000000E+000;8.512000E-001
334086;0.000000E+000;0.000000E+000;8.512000E-001
335086;0.000000E+000;0.000000E+000;8.512000E-001
336089;0.000000E+000;0.000000E+000;8.512000E-001
337089;0.000000E+000;0.000000E+000;8.512000E-001
338085;0.000000E+000;0.000000E+000;8.512000E-001
339085;0.000000E+000;0.000000E+000;8.512000E-001
340145;0.000000E+000;0.000000E+000;8.512000E-001
341089;0.000000E+000;0.000000E+000;8.512000E-001
342090;0.000000E+000;0.000000E+000;8.512000E-001
343085;0.000000E+000;0.000000E+000;8.512000E-001
344088;0.000000E+000;0.000000E+000;8.512000E-001
345092;0.000000E+000;0.000000E+000;8.512000E-001
346092;0.000000E+000;0.000000E+000;8.512000E-001
347088;0.000000E+000;0.000000E+000;8.512000E-001
348088;0.000000E+000;0.000000E+000;8.512000E-001
349091;0.000000E+000;0.000000E+000;8.512000E-001
350092;0.000000E+000;0.000000E+000;8.512000E-001
351104;0.000000E+000;0.000000E+000;8.512000E-001
352089;0.000000E+000;0.000000E+000;8.512000E-001
353087;0.000000E+000;0.000000E+000;8.512000E-001
354090;0.000000E+000;0.000000E+000;8.512000E-001
355086;0.000000E+000;0.000000E+000;8.512000E-001
356086;0.000000E+000;0.000000E+000;8.512000E-001
357089;0.000000E+000;0.000000E+000;8.512000E-001
358090;0.000000E+000;0.000000E+000;8.512000E-001
359085;0.000000E+000;0.000000E+000;8.512000E-001
360086;0.000000E+000;0.000000E+000;8.512000E-001
361089;0.000000E+000;0.000000E+000;8.512000E-001
362099;0.000000E+000;0.000000E+000;8.512000E-001
363084;0.000000E+000;0.000000E+000;8.512000E-001
364091;0.000000E+000;0.000000E+000;8.512000E-001
365091;0.000000E+000;0.000000E+000;8.512000E-001
366087;0.000000E+000;0.000000E+000;8.512000E-001
367087;0.000000E+000;0.000000E+000;8.512000E-001
368091;0.000000E+000;0.000000E+000;8.512000E-001
369084;0.000000E+000;0.000000E+000;8.512000E-001
370088;0.000000E+000;0.000000E+000;8.512000E-001
371089;0.000000E+000;0.000000E+000;8.512000E-001
372086;0.000000E+000;0.000000E+000;8.512000E-001
373104;0.000000E+000;0.000000E+000;8.512000E-001
374085;0.000000E+000;0.000000E+000;8.512000E-001
375089;0.000000E+000;0.000000E+000;8.512000E-001
376091;0.000000E+000;0.000000E+000;8.512000E-001
377087;0.000000E+000;0.000000E+000;8.512000E-001
378088;0.000000E+000;0.000000E+000;8.512000E-001
379084;0.000000E+000;0.000000E+000;8.512000E-001
380086;0.000000E+000;0.000000E+000;8.512000E-001
381090;0.000000E+000;0.000000E+000;8.512000E-001
382091;0.000000E+000;0.000000E+000;8.512000E-001
383087;0.000000E+000;0.000000E+000;8.512000E-001
384100;0.000000E+000;0.000000E+000;8.512000E-001
385086;0.000000E+000;0.000000E+000;8.512000E-001
386090;0.000000E+000;0.000000E+000;8.512000E-001
387091;0.000000E+000;0.000000E+000;8.512000E-001
388087;0.000000E+000;0.000000E+000;8.512000E-001
389088;0.000000E+000;0.000000E+000;8.755200E-001
390085;0.000000E+000;0.000000E+000;8.755200E-001
391086;0.000000E+000;0.000000E+000;8.755200E-001
392090;0.000000E+000;0.000000E+000;8.755200E-001
393091;0.000000E+000;0.000000E+000;8.755200E-001
394117;0.000000E+000;0.000000E+000;8.755200E-001
395090;0.000000E+000;0.000000E+000;8.755200E-001
396091;0.000000E+000;0.000000E+000;8.755200E-001
397088;0.000000E+000;0.000000E+000;8.755200E-001
398089;0.000000E+000;0.000000E+000;8.755200E-001
399091;0.000000E+000;0.000000E+000;8.755200E-001
400091;0.000000E+000;0.000000E+000;8.755200E-001
401087;0.000000E+000;0.000000E+000;8.755200E-001
402087;0.000000E+000;0.000000E+000;8.755200E-001
403090;0.000000E+000;0.000000E+000;8.755200E-001
404086;0.000000E+000;0.000000E+000;8.755200E-001
405103;0.000000E+000;0.000000E+000;8.755200E-001
406091;0.000000E+000;0.000000E+000;8.755200E-001
407092;0.000000E+000;0.000000E+000;8.755200E-001
408087;0.000000E+000;0.000000E+000;8.755200E-001
409088;0.000000E+000;0.000000E+000;8.755200E-001
410091;0.000000E+000;0.000000E+000;8.755200E-001
411091;0.000000E+000;0.000000E+000;8.755200E-001
412087;0.000000E+000;0.000000E+000;8.755200E-001
413087;0.000000E+000;0.000000E+000;8.755200E-001
414086;0.000000E+000;0.000000E+000;8.755200E-001
415086;0.000000E+000;0.000000E+000;8.755200E-001
416102;0.000000E+000;0.000000E+000;8.755200E-001
417090;0.000000E+000;0.000000E+000;8.755200E-001
418091;0.000000E+000;0.000000E+000;8.755200E-001
419086;0.000000E+000;0.000000E+000;8.755200E-001
420087;0.000000E+000;0.000000E+000;8.755200E-001
421090;0.000000E+000;0.000000E+000;8.755200E-001
422091;0.000000E+000;0.000000E+000;8.755200E-001
423086;0.000000E+000;0.000000E+000;8.755200E-001
424089;0.000000E+000;0.000000E+000;8.755200E-001
425085;0.000000E+000;0.000000E+000;8.755200E-001
426085;0.000000E+000;0.000000E+000;8.755200E-001
427150;0.000000E+000;0.000000E+000;8.755200E-001
428091;0.000000E+000;0.000000E+000;8.755200E-001
429084;0.000000E+000;0.000000E+000;8.755200E-001
430088;0.000000E+000;0.000000E+000;8.755200E-001
431088;0.000000E+000;0.000000E+000;8.755200E-001
432091;0.000000E+000;0.000000E+000;8.755200E-001
433092;0.000000E+000;0.000000E+000;8.755200E-001
434091;0.000000E+000;0.000000E+000;8.755200E-001
435092;0.000000E+000;0.000000E+000;8.755200E-001
436088;0.000000E+000;0.000000E+000;8.755200E-001
437089;0.000000E+000;0.000000E+000;8.755200E-001
438108;0.000000E+000;0.000000E+000;8.755200E-001
439091;0.000000E+000;0.000000E+000;8.755200E-001
440085;0.000000E+000;0.000000E+000;8.755200E-001
441089;0.000000E+000;0.000000E+000;8.755200E-001
442090;0.000000E+000;0.000000E+000;8.755200E-001
443086;0.000000E+000;0.000000E+000;8.755200E-001
444090;0.000000E+000;0.000000E+000;8.755200E-001
445087;0.000000E+000;0.000000E+000;8.755200E-001
446088;0.000000E+000;0.000000E+000;8.755200E-001
447092;0.000000E+000;0.000000E+000;8.755200E-001
448085;0.000000E+000;0.000000E+000;8.755200E-001
449101;0.000000E+000;0.000000E+000;8.755200E-001
450090;0.000000E+000;0.000000E+000;8.755200E-001
451091;0.000000E+000;0.000000E+000;8.755200E-001
452088;0.000000E+000;0.000000E+000;8.755200E-001
453089;0.000000E+000;0.000000E+000;8.755200E-001
454088;0.000000E+000;0.000000E+000;8.755200E-001
455089;0.000000E+000;0.000000E+000;8.755200E-001
456086;0.000000E+000;0.000000E+000;8.755200E-001
457087;0.000000E+000;0.000000E+000;8.755200E-001
458091;0.000000E+000;0.000000E+000;8.755200E-001
459092;0.000000E+000;0.000000E+000;8.755200E-001
460105;0.000000E+000;0.000000E+000;8.755200E-001
461086;0.000000E+000;0.000000E+000;8.755560E-001
462088;0.000000E+000;0.000000E+000;8.755560E-001
463092;0.000000E+000;0.000000E+000;8.755560E-001
464087;0.000000E+000;0.000000E+000;8.755560E-001
465090;0.000000E+000;0.000000E+000;8.755560E-001
466090;0.000000E+000;0.000000E+000;8.755560E-001
467085;0.000000E+000;0.000000E+000;8.755560E-001
468086;0.000000E+000;0.000000E+000;8.755560E-001
469089;0.000000E+000;0.000000E+000;8.755560E-001
470090;0.000000E+000;0.000000E+000;8.755560E-001
471103;0.000000E+000;0.000000E+000;8.755560E-001
472091;0.000000E+000;0.000000E+000;8.755560E-001
473091;0.000000E+000;0.000000E+000;8.755560E-001
474090;0.000000E+000;0.000000E+000;8.755560E-001
475090;0.000000E+000;0.000000E+000;8.755560E-001
476086;0.000000E+000;0.000000E+000;8.755560E-001
477086;0.000000E+000;0.000000E+000;8.755560E-001
478089;0.000000E+000;0.000000E+000;8.755560E-001
479090;0.000000E+000;0.000000E+000;8.755560E-001
480085;0.000000E+000;0.000000E+000;8.755560E-001
481086;0.000000E+000;0.000000E+000;8.755560E-001
482105;0.000000E+000;0.000000E+000;8.755560E-001
483090;0.000000E+000;0.000000E+000;8.755560E-001
484088;0.000000E+000;0.000000E+000;8.755560E-001
485089;0.000000E+000;0.000000E+000;8.755560E-001
486084;0.000000E+000;0.000000E+000;8.755560E-001
487085;0.000000E+000;0.000000E+000;8.755560E-001
488088;0.000000E+000;0.000000E+000;8.755560E-001
489089;0.000000E+000;0.000000E+000;8.755560E-001
490092;0.000000E+000;0.000000E+000;8.755560E-001
491085;0.000000E+000;0.000000E+000;8.755560E-001
492088;0.000000E+000;0.000000E+000;8.755560E-001
493101;0.000000E+000;0.000000E+000;8.755560E-001
494092;0.000000E+000;0.000000E+000;8.755560E-001
495085;0.000000E+000;0.000000E+000;8.755560E-001
496088;0.000000E+000;0.000000E+000;8.755560E-001
497088;0.000000E+000;0.000000E+000;8.269140E-001
498092;0.000000E+000;0.000000E+000;8.269140E-001
499085;0.000000E+000;0.000000E+000;8.269140E-001
500089;0.000000E+000;0.000000E+000;8.269140E-001
501090;0.000000E+000;0.000000E+000;8.269140E-001
502086;0.000000E+000;0.000000E+000;8.269140E-001
503087;0.000000E+000;0.000000E+000;8.269140E-001
504104;0.000000E+000;0.000000E+000;8.269140E-001
505090;0.000000E+000;0.000000E+000;8.269140E-001
506086;0.000000E+000;0.000000E+000;8.269140E-001
507087;0.000000E+000;0.000000E+000;8.269140E-001
508091;0.000000E+000;0.000000E+000;8.269140E-001
509085;0.000000E+000;0.000000E+000;8.269140E-001
510089;0.000000E+000;0.000000E+000;8.269140E-001
511090;0.000000E+000;0.000000E+000;8.269140E-001
512086;0.000000E+000;0.000000E+000;8.269140E-001
513087;0.000000E+000;0.000000E+000;8.269140E-001
514087;0.000000E+000;0.000000E+000;8.269140E-001
515103;0.000000E+000;0.000000E+000;8.269140E-001
